id;curso;maior_nota;menor_nota;media;atingiu_media;faltas;status;evadiu;atraso;acordo;periodo
50144;Enfermagem;8,36;5,7;6,68;1;8;Cursando;0;0;0;4
50147;Gastronomia;7,73;5,18;6,4;1;8;Cursando;0;0;0;4
50155;Administração;8,15;1,75;4,14;0;12;Evadido;1;0;0;4
50158;Administração;9,75;6,1;8,24;1;3;Cursando;0;0;0;4
50163;Gastronomia;9,88;6,58;8;1;6;Cursando;0;0;0;4
50166;Educação Física;7,75;5;6,27;1;18;Cursando;0;0;0;4
50169;Enfermagem;8,18;5;6,54;1;2;Cursando;0;0;0;4
50172;Administração;7,6;5;6,34;1;6;Cursando;0;0;0;4
50177;Letras;8,67;6,7;7,68;1;8;Cursando;0;0;0;4
50181;Biologia;8,3;0;2,7;0;16;Evadido;1;1;0;4
50206;Enfermagem;8,45;5;6,36;1;4;Cursando;0;0;0;2
50214;Gastronomia;8,43;1,77;5,74;1;8;Cursando;0;0;0;2
50216;Administração;10;7,2;8,91;1;2;Cursando;0;0;0;2
50271;Administração;8,42;3,32;6,22;1;2;Cursando;0;1;1;2
50276;Gastronomia;10;5,17;7,49;1;10;Cursando;0;1;0;2
50279;Enfermagem;7,2;0,2;2,71;0;20;Cursando;0;0;0;2
50356;Administração;7,73;5;6,41;1;8;Outros;0;0;0;2
50380;Administração;7,6;5;6,05;1;8;Cursando;0;0;0;4
50385;Administração;9,75;5,68;7,76;1;6;Cursando;0;0;0;4
50399;Administração;8,6;5,75;6,92;1;10;Cursando;0;0;0;4
50407;Biologia;7,91;4,08;5,74;1;8;Cursando;0;0;0;4
50410;Enfermagem;6,83;2,81;5;0;8;Cursando;0;0;0;4
50420;Administração;8,18;5,16;6,21;1;6;Cursando;0;0;0;4
50423;Administração;8;2,8;6,41;1;6;Cursando;0;0;0;4
50428;Administração;7,25;2,53;5,56;1;8;Cursando;0;0;0;4
50440;Administração;8,8;5,53;7,39;1;4;Cursando;0;0;0;4
50441;Letras;7,9;5,65;7,13;1;6;Cursando;0;0;0;4
50454;Gastronomia;8;5,15;6,39;1;2;Cursando;0;0;0;4
50467;Gastronomia;8,16;6,3;7,32;1;8;Cursando;0;0;0;4
50519;Administração;7,73;5,13;6,77;1;4;Cursando;0;0;0;2
50535;Ciências Contábeis;9,5;3,98;6,67;1;6;Cursando;0;1;0;2
50576;Educação Física;7,64;4,38;6,06;1;14;Cursando;0;1;0;4
51024;Matemática;9,48;6,58;7,94;1;2;Cursando;0;1;0;2
51036;Administração;9,75;6,85;8,02;1;2;Cursando;0;0;0;4
51039;Matemática;9,18;5;6,64;1;4;Cursando;0;0;0;4
51042;Enfermagem;9,05;0,5;3,42;0;28;Evadido;1;0;0;4
51054;Educação Física;9,18;6,76;7,65;1;16;Cursando;0;0;0;6
51055;Administração;8,2;6,32;7,37;1;4;Cursando;0;0;0;4
51071;Administração;8,8;5,9;7,41;1;6;Cursando;0;0;0;4
51072;Letras;6,5;2,6;5,14;1;12;Cursando;0;0;0;4
51076;Enfermagem;8,46;5,83;7,39;1;2;Cursando;0;0;0;2
52826;Educação Física;7,65;5,2;6,71;1;18;Cursando;0;0;0;6
52836;Letras;9,02;5,05;6,67;1;17;Cursando;0;1;0;4
52843;Letras;6,55;4,41;5,29;1;11;Cursando;0;0;0;4
52849;Administração;6,8;0,7;2,7;0;12;Cursando;0;0;0;6
52854;Administração;6,2;0;2,12;0;18;Cursando;0;0;0;6
52858;Administração;2,23;0,63;1,26;0;22;Outros;0;1;0;6
52875;Gastronomia;8,35;5,2;6,26;1;6;Cursando;0;0;0;4
52878;Administração;0,7;0;0,14;0;34;Cursando;0;0;0;4
52882;Administração;8,1;0,5;5,42;1;34;Cursando;0;1;1;4
52890;Educação Física;6,83;3,38;5,32;1;8;Cursando;0;1;0;2
52903;Gastronomia;7,98;5,28;6,7;1;6;Cursando;0;0;0;6
52934;Gastronomia;8,2;3,5;5,99;1;12;Cursando;0;1;0;4
53111;Matemática;0;0;0;0;38;Cursando;0;1;0;2
53127;Gastronomia;7,42;1,07;4,44;0;6;Evadido;1;1;0;4
53132;Gastronomia;8,35;2,15;4,64;0;14;Cursando;0;1;0;2
53146;Matemática;7,45;5;5,73;1;10;Outros;0;0;0;6
53152;Enfermagem;7,8;5,15;6,17;1;8;Evadido;1;1;0;6
53162;Administração;5,9;5;5,47;1;4;Cursando;0;0;0;8
53182;Enfermagem;8,87;4,23;6,22;1;6;Cursando;0;1;0;2
53250;Gastronomia;3,65;0;1,86;0;28;Evadido;1;1;0;4
53328;Biologia;6,72;1;3,66;0;12;Evadido;1;1;0;4
53380;Educação Física;8,27;0,66;4,28;0;10;Cursando;0;0;0;2
53396;Letras;9,71;6,06;7,62;1;6;Cursando;0;0;0;2
53428;Administração;9,9;5;7,61;1;3;Cursando;0;0;0;2
53453;Administração;7,1;3,07;5,03;1;8;Outros;0;0;0;2
53504;Matemática;9,35;5;7,45;1;4;Cursando;0;0;0;2
53512;Educação Física;8,45;1,78;4,89;0;6;Cursando;0;0;0;2
53516;Administração;7,5;3,45;5,38;1;6;Cursando;0;0;0;2
53533;Enfermagem;7,9;0,63;2,84;0;32;Cursando;0;0;0;2
53548;Biologia;7,93;1,45;5,73;1;8;Cursando;0;0;0;2
53559;Administração;7,08;2,49;4,75;0;6;Evadido;1;0;0;2
53633;Letras;8,2;5,05;6,43;1;2;Cursando;0;0;0;2
53680;Biologia;3,4;0;0,87;0;16;Evadido;1;1;0;2
54249;Administração;7,35;5;6,24;1;4;Cursando;0;0;0;2
55485;Matemática;9,88;8,58;9,2;1;2;Cursando;0;0;0;2
55528;Administração;8,19;3,21;5,72;1;8;Cursando;0;1;0;2
55534;Gastronomia;9,8;6,9;8,37;1;4;Cursando;0;0;0;2
55543;Matemática;10;7,04;8,75;1;8;Cursando;0;0;0;2
55633;Matemática;9,55;6,35;7,66;1;4;Cursando;0;0;0;2
55653;História;9,88;5,88;8,21;1;6;Cursando;0;1;0;2
55706;História;10;5,16;8,09;1;2;Cursando;0;0;0;2
55712;Enfermagem;9,2;6,66;8,13;1;4;Evadido;1;0;0;2
55781;Biologia;9,13;7,43;8,2;1;0;Cursando;0;0;0;2
55797;Matemática;10;7,96;8,99;1;4;Cursando;0;0;0;2
55804;Biologia;9,75;7,9;8,67;1;2;Cursando;0;0;0;2
55820;História;9,1;6,75;8;1;4;Cursando;0;0;0;2
55838;Educação Física;9,75;7,6;8,9;1;2;Cursando;0;0;0;2
55860;Matemática;9,6;6,05;8,77;1;4;Cursando;0;0;0;2
55870;Gastronomia;9,75;7,55;8,25;1;8;Cursando;0;0;0;2
55884;Gastronomia;10;5,53;7,81;1;6;Cursando;0;1;0;2
55906;Biologia;9,75;5,5;8,2;1;10;Cursando;0;0;0;2
55930;Gastronomia;9,5;6,08;7,82;1;2;Cursando;0;0;0;2
55950;Administração;9,6;6,23;7,72;1;4;Cursando;0;1;0;2
55965;Biologia;7,2;6,46;6,86;1;6;Cursando;0;1;0;2
56048;Biologia;9,48;5,32;7,96;1;4;Cursando;0;1;0;2
56108;Administração;10;6,58;8,77;1;8;Cursando;0;1;0;4
56124;Enfermagem;10;7,15;8,34;1;2;Cursando;0;1;0;2
56133;Administração;8,5;6,05;7,4;1;6;Cursando;0;1;0;4
56146;Matemática;9,5;7,4;8,55;1;0;Cursando;0;0;0;2
56161;Gastronomia;9,63;5,53;8,19;1;8;Cursando;0;0;0;2
56169;Matemática;9,02;5,2;7,32;1;8;Cursando;0;0;0;2
56183;Administração;9,75;6;7,62;1;10;Cursando;0;0;0;2
56196;Enfermagem;9,1;5;7,28;1;6;Cursando;0;0;0;2
56200;Biologia;8,88;5,29;6,33;1;4;Cursando;0;0;0;2
56213;Administração;9,18;5,25;7,33;1;6;Cursando;0;0;0;2
56230;Educação Física;9,35;7,37;8,52;1;2;Cursando;0;0;0;4
56270;Matemática;9,88;6,98;8,52;1;6;Cursando;0;0;0;2
56282;Letras;8,2;5;6,79;1;8;Evadido;1;0;0;2
56295;Matemática;9,1;5;7,45;1;2;Cursando;0;0;0;4
56317;Matemática;9,6;5,85;7,78;1;8;Outros;0;0;0;2
56343;Educação Física;9,37;6,05;7,72;1;2;Cursando;0;0;0;2
56365;Gastronomia;10;5,17;7,94;1;2;Cursando;0;0;0;2
56383;Administração;8,05;5;7,03;1;4;Cursando;0;0;0;2
56406;Biologia;9,48;5,33;7,52;1;2;Cursando;0;0;0;2
56426;Biologia;9,5;7,3;8,74;1;4;Cursando;0;1;0;2
56454;Letras;9,17;6,25;7,57;1;8;Cursando;0;1;0;2
56485;Administração;10;5,2;7,7;1;4;Cursando;0;1;0;2
56498;Educação Física;10;7,7;8,86;1;4;Outros;0;0;0;2
56524;Ciência da Computação;9,1;5;7;1;8;Outros;0;0;0;2
56559;Matemática;9,6;7,1;8,03;1;2;Cursando;0;1;0;4
56581;Administração;10;7,04;8,77;1;10;Cursando;0;0;0;2
56601;Administração;9,73;5,58;7,12;1;4;Cursando;0;0;0;2
56670;Gastronomia;9,72;6,03;8,44;1;4;Cursando;0;0;0;2
56687;Gastronomia;10;6,94;8,88;1;4;Cursando;0;0;0;2
56781;Biologia;9,76;6,53;8,53;1;2;Cursando;0;0;0;2
56796;Educação Física;9,32;5,94;7,45;1;6;Cursando;0;1;0;2
56941;Matemática;10;5;8,28;1;6;Cursando;0;1;0;2
56994;Ciências Contábeis;9,88;7,01;8,87;1;2;Cursando;0;0;0;2
57005;Gastronomia;10;7,5;8,8;1;0;Cursando;0;0;0;2
57017;Biologia;10;8,2;9,14;1;6;Cursando;0;0;0;2
57053;Gastronomia;10;7,55;9,11;1;4;Cursando;0;1;0;2
57073;Biologia;9,25;7,05;7,92;1;6;Cursando;0;0;0;2
57104;Administração;9;5;6,84;1;10;Cursando;0;0;0;2
57157;Letras;9,96;8;9,13;1;2;Cursando;0;1;0;2
57163;Gastronomia;9,8;5,54;7,81;1;4;Cursando;0;1;0;2
57172;Gastronomia;8,98;2,08;6,05;1;8;Cursando;0;0;0;2
57185;Administração;6,23;1,88;4,27;0;8;Cursando;0;1;0;2
57215;Letras;8,2;3,15;6,3;1;2;Cursando;0;0;0;2
57241;Gastronomia;9,75;5,72;8,04;1;4;Cursando;0;0;0;2
57302;Educação Física;7,08;1,43;3,94;0;14;Cursando;0;0;0;2
57317;Biologia;8,35;5;6,2;1;10;Outros;0;0;0;2
57321;Biologia;9,43;6,28;7,99;1;4;Cursando;0;0;0;2
57361;História;7,93;6,34;7,14;1;2;Cursando;0;0;0;2
57376;Enfermagem;8,93;3,98;7,22;1;4;Cursando;0;0;0;2
57386;Biologia;9,68;5,23;7,6;1;0;Cursando;0;0;0;2
57392;Administração;8,25;5,18;6,33;1;4;Cursando;0;0;0;2
57399;Administração;7,13;0,88;4,69;0;12;Cursando;0;0;0;2
57403;Administração;7,2;5,4;6,35;1;6;Cursando;0;0;0;2
57413;Matemática;8,98;1,68;4,12;0;12;Cursando;0;0;0;2
57426;Educação Física;8,08;5,33;6,67;1;4;Cursando;0;1;0;2
57430;Administração;7,21;5;5,58;1;4;Outros;0;0;0;2
57476;Gastronomia;9,75;6,03;7,84;1;2;Outros;0;1;0;2
57498;Gastronomia;9,8;5,21;7,76;1;4;Cursando;0;0;0;2
57518;Ciências Contábeis;9,43;5,93;7,62;1;2;Cursando;0;0;0;2
57522;Letras;9,8;8;8,63;1;2;Cursando;0;0;0;2
57533;Matemática;8,93;5,08;6,87;1;2;Cursando;0;0;0;2
57550;Gastronomia;7,68;2,28;5,28;1;6;Cursando;0;1;0;4
57561;Gastronomia;10;5,41;8,29;1;4;Cursando;0;0;0;2
57592;Administração;7,84;3,08;5,57;1;8;Cursando;0;0;0;2
57595;Letras;7,8;2,8;5,42;1;6;Cursando;0;1;0;2
57599;Administração;7,16;5;6,09;1;10;Cursando;0;1;0;2
57614;Administração;7,48;5,17;5,96;1;6;Cursando;0;0;0;2
57635;Enfermagem;8,3;1,75;5,55;1;4;Cursando;0;0;0;2
57635;Enfermagem;8,3;1,75;5,55;1;4;Outros;0;0;0;2
57645;Enfermagem;7,83;0,63;4,83;0;16;Cursando;0;0;0;2
57654;Biologia;8,33;4,03;5,74;1;12;Cursando;0;0;0;2
57657;Letras;8,73;5,4;7,34;1;8;Cursando;0;0;0;2
57675;História;8,9;5,55;7,47;1;4;Cursando;0;0;0;2
57682;Educação Física;8,65;2,95;6,57;1;4;Cursando;0;0;0;2
57686;Educação Física;9,43;5;6,47;1;4;Cursando;0;0;0;2
57703;Administração;9,6;6,25;8,04;1;4;Cursando;0;1;0;2
57712;Matemática;9,5;8;8,52;1;4;Cursando;0;0;0;2
57723;Administração;8,15;5,65;6,72;1;16;Cursando;0;0;0;8
57738;Biologia;9,88;8,18;9,06;1;8;Cursando;0;0;0;2
57746;Gastronomia;8,2;2,7;6,02;1;6;Cursando;0;0;0;2
57753;Gastronomia;8,2;0,5;4,73;0;6;Evadido;1;0;0;2
57764;História;9,5;7,68;8,56;1;2;Cursando;0;0;0;2
57777;Educação Física;7,48;2,89;5,91;1;2;Cursando;0;0;0;2
57780;Gastronomia;6,93;0,13;4,33;0;10;Cursando;0;0;0;2
57796;Matemática;8,85;5;6,57;1;10;Outros;0;0;0;2
57798;Gastronomia;10;7,9;9,05;1;2;Cursando;0;0;0;2
57820;Educação Física;7,55;2,4;5,92;1;2;Cursando;0;0;0;2
57830;Gastronomia;9,59;2,38;7,2;1;6;Evadido;1;1;0;2
57841;Gastronomia;8,02;6,55;7,5;1;6;Cursando;0;1;0;4
57850;Biologia;8,33;3,93;5,68;1;6;Cursando;0;0;0;2
57861;Educação Física;7,58;3,51;5,61;1;4;Cursando;0;0;0;2
57903;Biologia;8,95;0,75;5,93;1;6;Cursando;0;0;0;2
57913;Educação Física;8,43;1,6;5,07;1;6;Cursando;0;0;0;2
57924;Gastronomia;9,23;0,63;5,36;1;4;Outros;0;0;0;2
57933;Administração;7,26;0,63;3,34;0;6;Cursando;0;0;0;2
57953;Administração;6,39;5;5,58;1;4;Cursando;0;0;0;2
57961;Educação Física;8,5;5;6,59;1;2;Cursando;0;1;0;2
57983;Administração;7,26;3,26;5,51;1;10;Cursando;0;0;0;2
57997;Educação Física;7,7;5,1;6,51;1;4;Cursando;0;1;0;2
58028;Biologia;8,47;5;6,55;1;6;Cursando;0;0;0;2
58034;Letras;7,6;5;6,26;1;6;Cursando;0;0;0;2
58043;Matemática;9,88;7,43;8,8;1;4;Cursando;0;0;0;2
58061;Biologia;8,55;5,2;7,04;1;6;Cursando;0;1;0;2
58080;Administração;8,45;5;6,39;1;2;Cursando;0;0;0;2
58089;Letras;8,7;5,25;7,73;1;4;Cursando;0;0;0;2
58113;Gastronomia;9,31;1,32;6,5;1;6;Cursando;0;0;0;2
58122;Ciência da Computação;9,75;5,07;6,69;1;7;Outros;0;0;0;2
58131;Ciência da Computação;9,75;3,5;5,6;1;6;Cursando;0;0;0;2
58160;Administração;5,94;1,15;3,76;0;10;Cursando;0;1;0;2
58169;Biologia;9,36;5;7,63;1;6;Cursando;0;0;0;2
58173;Educação Física;8,18;5,18;7,03;1;8;Cursando;0;0;0;4
58199;Gastronomia;7,73;2,72;5,85;1;16;Cursando;0;0;0;2
58224;Ciência da Computação;9;2,99;5,05;1;4;Cursando;0;0;0;2
58251;Enfermagem;9,08;5;6,59;1;6;Cursando;0;0;0;2
58260;História;9;5,75;7,24;1;4;Cursando;0;0;0;2
58270;Biologia;7,83;1,43;4,39;0;4;Cursando;0;0;0;2
58290;Biologia;8,45;1,65;6,15;1;18;Cursando;0;1;0;2
58290;Biologia;8,45;1,65;6,15;1;18;Outros;0;1;0;2
58299;Educação Física;8,2;5;7,13;1;10;Cursando;0;1;0;2
58322;História;3,33;0,61;1,75;0;14;Evadido;1;0;0;2
58342;Administração;7,76;4,05;5,68;1;4;Cursando;0;0;0;2
58377;Gastronomia;8,75;1,15;5,57;1;4;Cursando;0;0;0;2
58388;Educação Física;7,21;5;6,24;1;4;Cursando;0;0;0;2
58404;Administração;5,24;0,95;2,93;0;20;Cursando;0;0;0;2
58410;Educação Física;8,2;5;6,81;1;4;Cursando;0;0;0;2
58432;Matemática;8,38;5;7,09;1;12;Cursando;0;0;0;2
58441;História;6,73;0,9;4,49;0;10;Evadido;1;1;0;2
58453;Gastronomia;10;6,3;8,58;1;2;Cursando;0;0;0;2
58483;Administração;7,04;2,38;4,77;0;10;Cursando;0;1;0;2
58499;Matemática;7,58;4,28;5,84;1;10;Cursando;0;0;0;2
58509;Biologia;8,78;5,78;7,49;1;0;Cursando;0;0;0;2
58539;Letras;8,1;5,47;6,9;1;10;Cursando;0;0;0;2
58572;História;7,45;4,64;6,71;1;10;Evadido;1;0;0;2
58586;Gastronomia;9,15;4,18;6,17;1;6;Cursando;0;1;0;2
58588;Administração;8,1;5;6,01;1;6;Cursando;0;0;0;2
58597;Gastronomia;10;2,09;6,53;1;8;Cursando;0;0;0;2
58606;História;9,05;6,89;8,26;1;4;Cursando;0;0;0;2
58618;História;8,98;5,16;6,95;1;6;Cursando;0;0;0;2
58633;Biologia;8,63;5,91;7;1;14;Outros;0;0;0;2
58647;Gastronomia;9,3;6,22;7,65;1;8;Cursando;0;1;0;2
58662;Administração;6,19;3,75;5,27;1;6;Cursando;0;1;0;2
58665;Educação Física;8;5;6,75;1;4;Cursando;0;1;0;4
58668;Matemática;8,15;6,22;7,26;1;8;Cursando;0;0;0;2
58677;Enfermagem;8,73;3,93;6,03;1;4;Cursando;0;0;0;2
58691;Administração;8,4;1,7;5,87;1;10;Cursando;0;0;0;2
58695;Biologia;9,5;5,35;7,12;1;6;Outros;0;1;0;2
58698;Educação Física;8,6;5,5;7,61;1;0;Cursando;0;0;0;2
58726;Administração;8,05;2,18;5,97;1;8;Cursando;0;1;0;2
58747;Enfermagem;7,7;2,3;5,04;1;8;Outros;0;1;0;2
58758;Administração;7,78;4,06;5,34;1;4;Cursando;0;0;0;2
58765;Educação Física;9,27;6,85;8,5;1;2;Cursando;0;1;0;4
58775;Educação Física;6,58;4,28;5,53;1;2;Cursando;0;0;0;2
58787;Biologia;7,98;1,28;3,59;0;8;Cursando;0;0;0;2
58801;Letras;10;6,9;8,37;1;4;Cursando;0;0;0;2
58813;Administração;7,23;5;5,83;1;2;Cursando;0;0;0;2
58827;Matemática;10;7;8,57;1;2;Cursando;0;0;0;2
58840;Ciências Contábeis;8,45;5;7,04;1;8;Cursando;0;0;0;2
58864;Educação Física;6,91;6,34;6,68;1;6;Cursando;0;0;0;4
58875;Enfermagem;8,59;2,38;4,75;0;4;Evadido;1;1;0;2
58881;Letras;8,9;5,25;7,52;1;4;Cursando;0;0;0;2
58901;Gastronomia;9,75;5,86;7,76;1;2;Cursando;0;0;0;2
58912;Enfermagem;9,43;5;7,31;1;4;Cursando;0;0;0;2
58916;Matemática;8,2;0,5;3,76;0;40;Cursando;0;0;0;2
58930;Matemática;7,9;3,75;4,95;0;8;Cursando;0;0;0;2
58934;Administração;6,68;1,88;4,19;0;10;Cursando;0;1;0;2
58967;Matemática;7,9;1,71;5,17;1;18;Evadido;1;0;0;2
58969;Gastronomia;8,35;1,73;5,76;1;6;Cursando;0;0;0;2
58973;Gastronomia;9,05;3,85;6,8;1;6;Cursando;0;1;0;2
58983;Matemática;5,25;1,38;3,08;0;14;Evadido;1;0;0;4
58988;Enfermagem;8,91;2,65;5,06;1;4;Cursando;0;1;0;2
59021;História;7,38;1,12;5,07;1;2;Cursando;0;0;0;2
59041;Gastronomia;9,28;6,58;7,89;1;0;Cursando;0;0;0;2
59048;Gastronomia;9,55;5,45;8,01;1;4;Cursando;0;0;0;2
59056;Gastronomia;8,7;6,1;7,32;1;12;Cursando;0;1;0;2
59065;Administração;6,63;5;5,59;1;6;Cursando;0;0;0;2
59081;Administração;8,16;5;6,15;1;6;Outros;0;0;0;2
59089;Ciência da Computação;9,75;5;6,4;1;8;Cursando;0;0;0;2
59103;Gastronomia;9,48;3,33;6,65;1;4;Cursando;0;0;0;2
59109;Biologia;9,38;6,07;7,64;1;6;Cursando;0;0;0;2
59127;Administração;7,4;1;3,48;0;8;Cursando;0;0;0;2
59139;Educação Física;9,1;5;6,77;1;2;Cursando;0;0;0;2
59147;Educação Física;9,1;5;7,26;1;2;Cursando;0;0;0;2
59151;Administração;8,92;1,95;5,79;1;8;Cursando;0;0;0;2
59174;Educação Física;8,4;6,25;7,85;1;8;Cursando;0;0;0;2
59181;Letras;9,5;5,2;7,27;1;6;Cursando;0;0;0;2
59184;Administração;8,48;5,18;6,43;1;2;Outros;0;0;0;2
59225;Letras;8,3;4,22;6,93;1;2;Cursando;0;0;0;2
59231;Biologia;8,08;5,03;6,27;1;4;Cursando;0;1;0;2
59239;Matemática;8,63;0,88;5,27;1;4;Outros;0;0;0;2
59248;Letras;8,3;5;6,81;1;4;Cursando;0;0;0;2
59270;Matemática;10;7,81;9,22;1;2;Cursando;0;0;0;2
59275;Administração;7,63;5;6,69;1;4;Cursando;0;1;0;2
59294;Letras;8,93;5;6,61;1;2;Outros;0;0;0;2
59298;Letras;9,92;6,42;8,39;1;4;Cursando;0;1;0;2
59321;Biologia;7,95;3,55;5,34;1;12;Cursando;0;0;0;2
59328;Matemática;8,28;5,33;7,46;1;4;Cursando;0;0;0;2
59344;Biologia;7,83;4,57;5,95;1;6;Cursando;0;0;0;2
59348;História;8,4;5,31;6,89;1;6;Cursando;0;0;0;2
59364;Administração;6,09;0,55;3,28;0;10;Cursando;0;0;0;2
59389;Administração;8,13;0,96;6,01;1;26;Cursando;0;1;0;2
59393;História;7,38;4,37;5,82;1;6;Cursando;0;0;0;2
59408;Educação Física;8,03;0,83;4,93;0;10;Cursando;0;0;0;2
59439;Enfermagem;7,7;2,85;5,7;1;4;Cursando;0;1;0;2
59443;Matemática;10;7,8;8,96;1;2;Cursando;0;1;0;2
59459;Administração;6,39;2,45;4,47;0;8;Cursando;0;0;0;2
59472;Biologia;8,61;5,2;7,06;1;4;Cursando;0;0;0;2
59476;Enfermagem;8,55;0,9;3,8;0;10;Evadido;1;1;0;2
59478;Enfermagem;8,7;2,75;5,82;1;8;Cursando;0;0;0;2
59507;Administração;6,14;0,5;2,36;0;10;Evadido;1;0;0;2
59518;Educação Física;8,83;6,23;7,56;1;4;Cursando;0;0;0;2
59557;Matemática;8,95;3,4;6,41;1;6;Evadido;1;0;0;2
59564;Letras;8,34;3,4;6,42;1;4;Cursando;0;0;0;2
59583;Gastronomia;10;2,1;6,18;1;2;Evadido;1;0;0;2
59604;Biologia;7,9;0,5;2,31;0;16;Evadido;1;1;0;2
59614;Biologia;7,83;1,43;3,43;0;8;Evadido;1;1;0;2
59620;Biologia;8,88;5;6,46;1;4;Outros;0;0;0;2
59631;Letras;8,7;6,32;7,69;1;8;Cursando;0;1;0;2
59652;Enfermagem;8,8;5,31;6,25;1;6;Cursando;0;1;0;2
59666;Biologia;7,43;2,94;4,81;0;8;Cursando;0;1;0;2
59680;Gastronomia;9,65;6,63;8,31;1;10;Cursando;0;1;0;2
59693;Letras;10;7,8;8,52;1;4;Cursando;0;0;0;2
59697;Gastronomia;8,47;1,14;4,7;0;10;Cursando;0;0;0;2
59715;Educação Física;8,5;5,72;7,11;1;4;Cursando;0;1;0;2
59725;Biologia;8,83;3,88;6,47;1;2;Cursando;0;0;0;2
59732;Educação Física;5,75;0,5;2,02;0;32;Cursando;0;0;0;2
59738;Gastronomia;8,83;1,03;4,41;0;20;Evadido;1;1;0;2
59754;Administração;7,72;5,73;7,02;1;2;Cursando;0;1;0;2
59775;Biologia;9,8;6,72;7,75;1;6;Cursando;0;1;0;2
59779;Enfermagem;8,19;5,33;6,67;1;0;Cursando;0;0;0;2
59785;Educação Física;8;0,75;6,1;1;2;Cursando;0;1;0;4
59796;Ciências Contábeis;7,25;2,2;5,26;1;4;Evadido;1;0;0;2
59805;Enfermagem;9,16;6,7;8;1;2;Cursando;0;0;0;2
59809;Ciência da Computação;3,6;0;0,82;0;22;Evadido;1;0;0;2
59828;Administração;7,8;2,55;5,53;1;10;Outros;0;0;0;2
59832;Biologia;8,85;5,53;6,99;1;4;Cursando;0;1;0;2
59873;Administração;9,35;1,93;5,19;1;6;Cursando;0;1;0;2
59885;Administração;8,48;5;6,27;1;4;Cursando;0;1;0;2
59892;Matemática;7,91;0,5;5,27;1;6;Cursando;0;0;0;2
59904;Gastronomia;9,55;1,45;5,91;1;6;Outros;0;1;0;2
59917;Letras;7,4;2,95;6,02;1;6;Cursando;0;0;0;2
59940;Educação Física;8,1;5;5,79;1;12;Cursando;0;1;0;2
59955;Biologia;9,38;7,25;8,53;1;4;Cursando;0;0;0;2
59956;Gastronomia;9,88;5;7,2;1;2;Cursando;0;0;0;2
59971;Educação Física;8,1;2,98;6,57;1;2;Cursando;0;0;0;2
59997;Enfermagem;8,74;2,18;6,33;1;2;Cursando;0;1;0;2
60012;Administração;8,45;5,8;7,11;1;10;Cursando;0;0;0;2
60016;Ciências Contábeis;8,94;1,22;4,86;0;12;Cursando;0;0;0;2
60024;Biologia;8,08;2,28;4,55;0;12;Evadido;1;0;0;2
60028;Enfermagem;7,88;0,63;4,99;0;4;Outros;0;0;0;2
60037;Biologia;8,45;5;7,16;1;6;Cursando;0;0;0;2
60062;Letras;7,65;1,75;5,23;1;8;Cursando;0;1;0;2
60069;Gastronomia;9,48;5,8;7,68;1;8;Cursando;0;0;0;2
60080;Administração;7,2;1,1;3,93;0;4;Evadido;1;1;0;2
60084;Letras;8,3;5,32;7;1;6;Cursando;0;0;0;2
60096;Gastronomia;8,8;5;7,62;1;6;Cursando;0;1;0;2
60100;Biologia;8,2;2,57;5,19;1;14;Cursando;0;0;0;2
60111;História;9,5;6,45;7,44;1;6;Cursando;0;0;0;2
60122;Administração;7,66;2,01;5,29;1;8;Cursando;0;0;0;2
60126;Administração;9,75;5,01;7,16;1;2;Cursando;0;0;0;2
60141;Gastronomia;7,95;5,97;7,15;1;4;Cursando;0;0;0;4
60162;Biologia;8,75;5,65;7,61;1;2;Outros;0;0;0;2
60169;Biologia;7,7;0,5;2,81;0;14;Evadido;1;1;0;2
60186;Biologia;9,75;6,9;8,2;1;2;Cursando;0;0;0;2
60194;Administração;9,7;7,28;8,6;1;2;Cursando;0;0;0;2
60225;Educação Física;5,1;0,85;4,18;0;4;Cursando;0;0;0;2
60237;Educação Física;8,43;2,9;5,27;1;6;Outros;0;0;0;2
60260;Educação Física;8,56;1,64;4,44;0;18;Evadido;1;0;0;2
60271;Educação Física;9,3;5,64;7,54;1;4;Cursando;0;1;0;2
60297;Administração;5,93;3,14;5,12;1;8;Cursando;0;1;0;2
60301;Administração;9,05;0,95;5,18;1;12;Evadido;1;0;0;4
60311;Biologia;7,3;1,55;4,11;0;4;Cursando;0;1;0;2
60329;Educação Física;7,8;5;6,1;1;8;Cursando;0;0;0;2
60343;Gastronomia;9,8;5,06;7,34;1;4;Outros;0;1;0;2
60382;Educação Física;8,73;5,44;7,16;1;2;Cursando;0;0;0;2
60418;História;7,93;3,96;6,44;1;2;Cursando;0;0;0;2
60422;Educação Física;8,8;6,34;7,75;1;6;Cursando;0;0;0;4
60448;Educação Física;8,91;1,65;5,25;1;4;Cursando;0;1;0;2
60452;Letras;9,08;1,75;5,2;1;6;Cursando;0;0;0;2
60463;Enfermagem;7,43;2,83;5,06;1;4;Cursando;0;1;0;2
60466;Gastronomia;9,8;3,5;7,45;1;2;Cursando;0;0;0;2
60475;Administração;6,43;5;5,68;1;10;Cursando;0;1;0;2
60493;Educação Física;6,43;2,71;5,2;1;6;Cursando;0;0;0;2
60519;Educação Física;8,82;2,58;5,75;1;8;Cursando;0;0;0;2
60531;Administração;8,1;2,47;5,88;1;4;Cursando;0;0;0;2
